customerID,gender,SeniorCitizen,Dependents,tenure,PhoneService,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,complaints,num_complaints,payment_risk,low_engagement,support_calls,tenure_group,high_value_customer,has_complaint,has_internet,fiber_user,complaint_text_length,complaint_negative_score,complaint_negative_flag,billing_issue_flag,technical_issue_flag,service_issue_flag
0781-LKXBR,Male,1,0,9,1,1,0,Month-to-month,1,Electronic check,100.5,918.6,1,PLEASE I BEG YOU REACH OUT TO ME. I am being treated so poorly by Tmobile in Los Angeles 8558 Venice. Over a week trying to meet with a mgr. Constantly told he is in a m On hold this sec for 1hr 8min. Customer service is BEYOND HORRIBLE! I hung up after 70 mins. Called back and told Joseph is on his lunch &amp; he has been working on my problem all day &amp; will call me later. I was told this yesterday too. Big phone problems. Today or tomorrow is 14th day. I pay 4 this SMH!,2,1,1,3,new,1,1,1,1,480,1,1,0,1,1
9931-KGHOA,Female,0,0,46,1,0,0,Month-to-month,0,Bank transfer (automatic),55.0,2473.95,0,Hello Does your site work in the Middle East? And how you use it to pay in the Middle East Hello Does your site work in the Middle East? And how you use it to pay in the Middle East,2,1,0,2,loyal,0,1,1,0,181,0,0,0,0,0
7124-UGSUR,Female,1,0,61,1,1,0,One year,1,Credit card (automatic),104.4,6405.0,1,When I see going to I had to go buy some food to eat too 😛😛,1,1,0,1,long_term,1,1,1,1,59,0,0,0,0,0
5329-KRDTM,Male,1,0,72,1,1,1,Two year,0,Credit card (automatic),77.35,5396.25,0,the tweets I get via text now that they are larger the whole tweet doesn’t show in the text is that an issue that can be fixed by you or is it an iPhone issue?,1,1,0,1,long_term,0,1,1,0,159,2,1,0,1,0
1024-VRZHF,Male,0,0,11,1,0,0,Month-to-month,1,Electronic check,74.95,825.7,1,"hi my bill isn’t due until the 28th, but I got no service out of nowhere?? I’m not the only one with this issue either.",1,1,1,2,new,0,1,1,1,119,1,1,1,0,0
4482-EWFMI,Female,0,0,2,1,0,0,Month-to-month,1,Electronic check,69.7,135.2,0,Done says I don’t own a game purchased 3yrs ago. Refused to escalate and insulted my competency. Can’t play unless I buy again.,2,1,1,2,new,0,1,1,1,127,0,0,0,0,0
0366-NQSHS,Male,0,0,2,1,0,0,Month-to-month,0,Mailed check,19.35,46.35,0,"Since the last 2 updates my #128GBiPhone7 has #slowed to a crawl (15 seconds) unlocking &amp; opening apps, mail etc. Something, somewhere has changed. And I don’t like it one bit. From the packaging on the lamps they’d all been opened. I think that maybe somebody has used them last year, damaged them then returned them. Konstsmide has a good reputation. I can’t see them churning out such substandard lamps. The price saving I made was £10 roughly. I could have returned them after Christmas as they’re faulty. And when ~ if ~ the silver is back in stock I’d have been able to do a replacement return order. They showed in stock until I went through the process. Well you could give great customer service here and make up the price differential for me if they come back in stock and I buy them. I buy enough from you!!! And, yes, you can be sure I’ll keep you updated. 👍🏻 Frustratingly only the big lamp is now in stock, hopefully the replacement will be undamaged. I’ll have to wait to see if the others come back into stock. I wish I hadn’t returned them today~ I’d have got the replacements at the same Black Friday discount. Incredibly annoyed here Bought Konstsmide lights. Two 10 LED spirals, &amp; a 15 LED window lamp, all in brushed metal. All faulty, all bent, some broken LED’s &amp; 2 with dodgy connections. Not convinced they’re new, could have been used &amp; returned? Very Disappointed #Konstsmide #ChristmasLights #UK It says ‘choose 1 or more items related to your issue’ ....but you can’t load more than 1. I think I’ll get a call sorted tomorrow 👍🏻 Hi... I buy from you on Subscription Shopping &amp; I’ve had 4 boxes now arrived with less than a month shelf life. 😳 taken so Disabled people can fully participate in or is this an issue people don’t tend to bring up? Can you help??? Exactly. And it’s these vouchers I have ended up missing out on as they have a 2 week validity. £6 on one &amp; 1000 nectar points. The staff are indeed as helpful as they can be. But they’re limited to helping when I’m in the shop. It’s when I’m home alone &amp; receive them I just thought you’d be nice, and if I sent you an image of the vouchers you’d be able to reissue them or something as a fair adjustment. 🤔😐 That’s brilliant. Can you add me so I can DM so I don’t tweet my nectar account?? Then I can send it. Thank you. Why have you stopped providing cardboard wine carriers? &amp; still provides them, ridiculous to carry wine in bags Hi Peter. The local store where we have been told you’ve stopped the wine carriers is Sevenoaks - hopefully you can shed light. Thank you 😊 Ahhh. Hi Marc! I’ve just ‘reached out’ to Nectar and they said that they will add the points; what to do? I’m being literally spoilt for choice, you - or them. Them or you? Well, I’ll see what they say and ‘reach out’ if needed to you. Very much tongue in cheek. Hopeful rogue😊 Even more confused now. Do I reply to you, them, or both 😢 Hi Twitter Team 👍🏻 You kindly agreed to credit my A/C with an equal number of points from a £6 voucher I was unable to use yet it hasn’t appeared. Can you investigate please? Many thanks 👍🏻 Im on the phone to customer services who can’t even find my open orders. It’s getting ridiculous. You deliver here daily. #subcontractors I’ve now cancelled I think 9 orders, I’ll start again- in a few days when I’m not so utterly frustrated. This happens repeatedly. If it was just one order then it would have been simpler but I don’t think we understood each other well either. That didn’t help. #awkward Eventually I think. I ended up simply asking him to cancel all open orders. Hopefully it’ll not affect Subscribe n save discount. Just had phonecall from driver who’s lost. Went to gate. Then text arrived. Unable to deliver because the address is invalid.",5,1,1,5,new,0,1,0,0,3786,5,1,1,1,1
8752-STIVR,Female,0,0,4,1,0,0,Month-to-month,1,Electronic check,79.0,303.15,1,No complaint recorded.,0,1,1,0,new,0,0,1,1,0,0,0,0,0,0
8878-HMWBV,Male,0,0,3,1,1,0,Month-to-month,1,Electronic check,49.15,169.05,1,No complaint recorded.,0,1,1,0,new,0,0,1,0,0,0,0,0,0,0
3050-GBUSH,Female,0,0,3,0,0,0,Month-to-month,1,Credit card (automatic),34.8,113.95,0,Next adventure here we come ✈️ #lifeisgood #workhardplayhard…,1,1,1,2,new,0,1,1,0,61,0,0,0,0,0
6718-BDGHG,Female,0,0,43,1,0,1,One year,1,Bank transfer (automatic),64.85,2908.2,0,"My system service tag is HDPR0F1 email is __email__ ; problem is I purchased order # 169783718 as recommended by Dell last year and it is the wrong memory card, it wont fit, I want to exchange it for one that does. thx Hi PK I don't agree , yes I did not install it until now, but it is new and Dell recommended it and it is the wrong part, in addition, you are still recommending it on your website. I think this deserves consideration beyond the 30 day window since you recommended it. need your help. Getting a 2 hour run around-an exchange I want to do for a part you recommend that is the wrong part for my system",3,0,0,3,loyal,0,1,1,0,618,1,1,0,0,1
1830-IPXVJ,Female,0,1,61,1,0,0,Two year,0,Credit card (automatic),19.75,1311.6,0,No complaint recorded.,0,0,0,0,long_term,0,0,0,0,0,0,0,0,0,0
7481-ATQQS,Female,1,0,49,1,1,0,Month-to-month,1,Credit card (automatic),90.85,4515.85,1,thats some random dude on twitter why would you let him decide giannis is overrated ?,1,1,0,1,loyal,1,1,1,1,85,0,0,0,0,0
5203-XEHAX,Female,0,0,34,1,0,0,One year,0,Electronic check,64.35,2053.05,0,No complaint recorded.,0,0,0,1,loyal,0,0,1,0,0,0,0,0,0,0
2740-TVLFN,Male,0,0,1,1,0,0,Month-to-month,1,Electronic check,50.15,50.15,0,Shoutout to and for hooking it up with the free upgrade,1,1,1,2,new,0,1,1,0,55,0,0,0,0,0
7054-LGEQW,Female,0,0,1,1,0,0,Month-to-month,0,Mailed check,45.95,45.95,1,"The lady I spoke to repeated the product which was the correct one quite a few times, I don't understand how this has happened and I am very unhappy with this. Is there any way to talk to someone over DM? Just had to call to resend my order to then have them send me an email with the incorrect product, why is everything going wrong🤧",2,1,1,2,new,0,1,1,0,334,0,0,0,1,0
3166-PNEOF,Female,0,0,61,1,1,1,Two year,0,Credit card (automatic),86.45,5175.3,0,"is it true that if I upload a photo or a video today on instagram, facebook using balze I won't be charged? Good I have received my refund I sent a text message to 22252 from this number 0702646012 inquiring for a KCPE results but no response up to now",3,1,0,3,long_term,1,1,1,0,252,1,1,1,0,1
4585-HETAI,Female,0,1,4,1,1,0,Month-to-month,1,Electronic check,73.75,325.45,1,"Provide copy of that government order. Who made it mandatory? Why u r not understanding that adhar is not mandatory for having sim card. Stop evrytime begging for adhar. No such order exists. Please stop your non sense msgs. You are not providing govt order in base of which u are asking aadhar..u provided link that doesn't exists. Where is govt. Order?? U all r spreading false propaganda. Provide me govt. Order copy. lnk provided still missing file, u failed to show govt. Order, still sending frequent sms to link adhar. Hv u lost all shame? You are asking aadhar on the order... Which is not found. Haha... grow up . Plz show that govt. order on base of which u r begging for adhar. As i know govt didn't issued such order. अब बताएंगे मेरी जिंदगी में आज का जरूरी काम क्या है? 😂😂😂😂 इनफार्मेशन को इनफार्मेशन रहने दो। सर्विस प्रोवाइडर हो वही रहो, बीवी मत बनो।",5,1,1,6,new,0,1,1,1,862,0,0,0,0,0
0872-CASZJ,Male,0,0,59,1,0,1,One year,1,Mailed check,69.1,4096.9,0,No complaint recorded.,0,0,0,0,loyal,0,0,1,0,0,0,0,0,0,0
7396-VJUZB,Male,0,1,4,1,0,0,Month-to-month,0,Mailed check,45.25,155.35,0,want to say while I'm thinking travel again that I would fly 100% of the time &amp; not just b/c I got upgraded to 1st class ✈,1,1,1,1,new,0,1,1,0,126,0,0,0,0,0
7644-OMVMY,Male,0,1,0,1,0,0,Two year,0,Mailed check,19.85,0.0,0,"I don't even have a PayPal account, could I follow and DM you here? There's some fool who mixed up some account and now I get Canada Tax Refund Agency emails and these. pls stop emailing me 😂😞😪",2,0,1,3,new,0,1,0,0,193,1,1,1,0,0
5847-MXBEO,Male,0,0,22,1,0,0,One year,0,Mailed check,20.3,475.1,0,No complaint recorded.,0,0,0,1,mid,0,0,0,0,0,0,0,0,0,0
8398-TBIYD,Female,0,0,72,1,0,1,Two year,1,Bank transfer (automatic),84.7,6185.15,0,No complaint recorded.,0,1,0,1,long_term,1,0,1,1,0,0,0,0,0,0
2533-TIBIX,Male,0,1,15,0,0,0,Month-to-month,1,Bank transfer (automatic),30.2,469.65,0,Why does spend more time trying to upsell their services rather than assist with the question I actually have? Why is 's support always so difficult? Shouldn't be that difficult to help customers who have been with you for 10+ years. Speedy reply with a resolution from . Thanks for the help team.,3,1,0,4,mid,0,1,1,0,297,0,0,0,0,1
0761-AETCS,Female,0,0,1,1,0,0,Month-to-month,0,Electronic check,19.3,19.3,1,Finally found it... feed back... please place that before payment info is entered. Payment info should always be the last thing entered. How do I order for a future time? I don't see anywhere to enter a time I'd like my carryout order to be ready by.,2,1,1,3,new,0,1,0,0,250,0,0,1,0,0
1447-PJGGA,Female,0,0,57,1,1,0,Two year,1,Electronic check,95.25,5464.65,1,Hey If I️ switch to Android will I️ be able to start a sentence with the letter “I️”? This bug is ridiculous #apple #fixit #iphone,1,1,0,1,loyal,1,1,1,1,130,0,0,0,1,0
6986-IJDHX,Male,0,1,39,1,0,0,Month-to-month,1,Mailed check,86.3,3266.0,1,"Umm...unless you are a bot, you would understand my tweet above, COMPLIMENTING the crew on handling it well. #NotAllAIIsAsSmartAsWatson . handled it really well though Nothing like sitting in an exit row and the guy next to you is so drunk he can't sit up. He was NOT willing and able to assist...",3,1,0,3,loyal,1,1,1,1,297,0,0,0,0,0
6806-YDEUL,Female,1,0,6,1,0,0,Month-to-month,0,Bank transfer (automatic),19.5,106.8,0,"Yes, the first thing I checked, not my first rodeo. Still nothing. That's a great help, thanks. I'll keep that in mind for if the page ever loads so that I can see it. Which is what I told you was the issue in the first place. I haven't been able to get the webpage to load since Sunday on any of my devices or browsers, any fixes???",3,1,1,3,new,0,1,0,0,333,1,1,0,0,1
3688-FTHLT,Female,0,0,16,1,0,0,Month-to-month,1,Bank transfer (automatic),63.05,1067.05,0,". thank you for calling, and texting me 19 times today to tell me my power was off, then on, then off, then on, then off, th...",1,1,0,1,mid,0,1,1,0,127,0,0,0,0,0
5202-IVJNU,Female,0,1,39,0,1,0,Month-to-month,0,Credit card (automatic),30.1,1131.3,1,I’ve just tried to watch the same episode 6 times and it makes me watch an add then takes me to a completely different show. You’re about to lose a subscription. 🙄,1,1,0,2,loyal,0,1,1,0,163,0,0,0,0,0
0754-EEBDC,Male,0,1,4,1,0,0,Two year,0,Mailed check,19.9,76.65,0,"Awesome! Cheers all! Morning, are you aware that the ‘My eBay’ is currently not working on desktop site? Just throws up a page not found. Many thanks. I’ll give it a go but it seems to be like a server slow down processing the invoices/labels. Not sure if it’s a localised issue though as I’m based UK. It’s definitely a weird one because the rest of the site works fine. Are there any known issues with the ‘Manage Print Postage’ page? it seems to be very slow loading. I’ve checked my side and there are no issues with my internet. Cheers.",4,0,1,5,new,0,1,0,0,541,3,1,0,1,0
9572-MTILT,Male,0,0,59,1,1,1,Month-to-month,1,Electronic check,106.75,6252.9,1,No complaint recorded.,0,1,0,0,loyal,1,0,1,1,0,0,0,0,0,0
0197-PNKNK,Female,0,1,69,1,1,0,One year,0,Bank transfer (automatic),84.45,5848.6,0,"Absolutely! Just swallowed and choked on this! Super dangerous, sharp plastic in a pack of your ham 😔 thought it was a one off to find a second!",2,1,0,3,long_term,1,1,1,1,144,0,0,0,0,0
7217-JYHOQ,Male,0,1,24,1,0,1,Month-to-month,1,Credit card (automatic),70.3,1706.45,0,"I got a new, unused Seagate Constellation ES ST2000NM0011 that seems to be locked, and I can't reformat it. How do I unlock it?",1,1,0,1,mid,0,1,1,0,127,0,0,0,0,0
2030-BTZRO,Male,0,1,6,1,0,0,Two year,1,Credit card (automatic),20.4,107.6,0,No complaint recorded.,0,0,1,1,new,0,0,0,0,0,0,0,0,0,0
8087-LGYHQ,Male,0,0,9,1,1,0,Month-to-month,1,Electronic check,94.05,811.65,0,who do I complain to I booked a driver and he showed up then drove off and left me in the rain when I was walking towards him...,1,1,1,2,new,1,1,1,1,128,0,0,0,0,0
7337-CINUD,Female,0,1,8,1,0,0,Two year,0,Bank transfer (automatic),19.5,159.35,0,No complaint recorded.,0,0,1,1,new,0,0,0,0,0,0,0,0,0,0
1577-HKTFG,Female,0,0,30,1,0,0,Month-to-month,0,Bank transfer (automatic),19.65,655.85,1,No complaint recorded.,0,1,0,1,loyal,0,0,0,0,0,0,0,0,0,0
8184-WMOFI,Male,0,1,62,1,1,1,One year,0,Credit card (automatic),71.4,4487.3,0,"Yes, I have. Almost as soon as I got back home in September. DM'ing now Dm'd But I'm sure you're all very sorry. I don't want evouchers to only spend through AA. I don't even want a full refund, just charged fairly. It was also real nice to have finally landed and getting to put my dog down the same day. Great experience. Also might add that we were stuck in UVF AT LEAST 7 hours after the scheduled departure. Way to capitalize on Delta cancelling their flights for the day (one way ticket through them if they were running was $267), charging $1,050 for a one-way ticket 2295 I've already checked the status of my refund for both my tickets and I got null USD!! Great! It's not like i haven't communicated that I'm more than happy to have been charged a FAIR price for my tickets. This is just ridiculous though.",5,1,0,6,long_term,0,1,1,0,816,2,1,1,1,0
1293-HHSHJ,Female,0,0,35,1,0,0,One year,0,Mailed check,21.1,741.0,0,Anyone who banks w chase good luck that bank a piece of shit,1,0,0,2,loyal,0,1,0,0,60,0,0,0,0,0
6051-PTVNS,Female,0,1,55,1,0,0,One year,0,Credit card (automatic),19.15,998.1,0,No complaint recorded.,0,0,0,1,loyal,0,0,0,0,0,0,0,0,0,0
3995-WFCSM,Female,0,0,2,1,1,0,Month-to-month,0,Electronic check,60.85,111.4,0,"No contestan a todas para reclamarles es un suplicio, todo online y n puedes contactar con nadie sobre tu reclamación. Ni un envío x CEX",1,1,1,2,new,0,1,1,0,136,0,0,0,0,0
9253-QXKBE,Male,1,0,29,1,0,0,Month-to-month,1,Electronic check,94.45,2653.65,1,No complaint recorded.,0,1,0,0,loyal,1,0,1,1,0,0,0,0,0,0
2080-GKCWQ,Male,0,0,2,1,0,0,Month-to-month,0,Electronic check,74.95,151.75,0,No complaint recorded.,0,1,1,1,new,0,0,1,1,0,0,0,0,0,0
2519-ERQOJ,Male,1,0,33,0,1,1,Month-to-month,1,Electronic check,54.6,1803.7,0,Please tell me there’s a second lounge for Diamond members. Cause this is just embarrassing. #cheesenocrackers I️ did. No one knows where the bag is. Not great for elite member service another fail. Traveling for 24hrs to find you’ve lost my bag and have no clue where it is. Time to pick another airline next year,3,1,0,3,loyal,0,1,1,0,314,0,0,0,0,0
3074-GQWYX,Male,0,0,5,1,0,0,Month-to-month,1,Bank transfer (automatic),75.9,357.75,1,"Still absolutely nothing, practically all over Brunel university campus Why do i never have any signal ?",2,1,1,2,new,0,1,1,1,104,0,0,0,0,0
7660-HDPJV,Female,0,0,1,1,0,0,Month-to-month,1,Electronic check,69.2,69.2,1,No complaint recorded.,0,1,1,0,new,0,0,1,1,0,0,0,0,0,0
